    273   -2.6294665   -0.1547269   -1.6095847
    274   -2.6967249   -0.2644974   -1.3735409
    275   -2.6994395   -0.2535562   -1.4006447
    276   -2.7691936   -0.2772993   -1.5912116
    277   -2.7795296   -0.2974381   -1.5270079
    278   -2.6914208   -0.1905805   -1.2324034
    279   -2.7475510   -0.2193653   -1.4089953
    280   -2.6795886   -0.1601849   -1.2835842
    281   -2.7052336   -0.1875115   -1.2585288
    282   -2.8097644   -0.2039261   -1.2325565
    283   -2.5535910   -0.2327952   -1.3454676
    284   -2.7679827   -0.2883278   -1.2475450
    285   -2.7473569   -0.2248155   -1.2053536
    286   -2.6627207   -0.1540560   -1.4056113
    287   -2.6682673   -0.1412142   -1.2881687
    288   -2.6782377   -0.2460708   -1.4876996
    289   -2.5947206   -0.2457536   -1.5632967
    290   -2.6114995   -0.1251750   -1.4820397
    291   -2.6091702   -0.1621356   -1.4308130
    292   -2.4045217   -0.0793984   -1.6419896
    293   -2.5294576   -0.1289796   -1.6082788
    294   -2.6128912   -0.2090664   -1.6798229
    295   -2.5833247   -0.1625571   -1.4935170
    296   -2.5289934   -0.2670237   -1.3296881
    297   -2.5981166   -0.1707834   -1.5062474
    298   -2.6031818   -0.3165765   -1.3799002
    299   -2.5899682   -0.1457624   -1.5947746
    300   -2.6646233   -0.2071553   -1.5052047
    301   -2.6983120   -0.2418127   -1.2830642
    302   -2.7220018   -0.2603651   -1.4181015
    303   -2.5647800   -0.2335161   -1.4858062
    304   -2.6950161   -0.1968595   -1.4410001
    305   -2.5980809   -0.1674765   -1.3096995
    306   -2.6184435   -0.1678326   -1.3616312
    307   -2.6251795   -0.2459580   -1.3691877
    308   -2.4995980   -0.1681868   -1.4630533
    309   -2.6043031   -0.1841955   -1.4217914
    310   -2.5551410   -0.1746029   -1.3789850
    311   -2.6697397   -0.1605474   -1.3140141
    312   -2.6001914   -0.1322426   -1.3911059
    313   -2.6053114   -0.2528445   -1.2450490
    314   -2.6642606   -0.1371338   -1.3275199
    315   -2.4147453   -0.1422069   -1.5899746
    316   -2.6706231   -0.2586506   -1.3267988
    317   -2.7005389   -0.1984388   -1.5675874
    318   -2.7331994   -0.2650810   -1.3418205
    319   -2.6974185   -0.2190447   -1.5242262
    320   -2.5638266   -0.1453988   -1.4778130
    321   -2.6499383   -0.1561549   -1.5987375
    322   -2.6001484   -0.4382705   -1.5598187
    323   -2.6717279   -0.2124667   -1.5901288
    324   -2.7359793   -0.2800739   -1.5478036
    325   -2.5535619   -0.2607394   -1.6953896
    326   -2.4674885   -0.1996993   -1.8351821
    327   -2.5780914   -0.1725950   -1.6613660
    328   -2.6024373   -0.2300831   -1.6874851
    329   -2.5835230   -0.1845868   -1.4269437
    330   -2.5207887   -0.1825069   -1.6700422
    331   -2.6553159   -0.2409766   -1.7013884
    332   -2.6016827   -0.2211789   -1.6904780
    333   -2.6347532   -0.2196889   -1.5401624
    334   -2.7128155   -0.2447986   -1.5922753
    335   -2.5234344   -0.1696772   -1.5334991
    336   -2.5889485   -0.1428040   -1.6774389
    337   -2.4494150   -0.2381023   -1.7541157
    338   -2.7763360   -0.2805050   -1.7067035
    339   -2.4031515   -0.4985372   -1.7372532
    340   -2.5395310   -0.1065333   -1.6367302
    341   -2.6443942   -0.1823862   -1.8457102
    342   -2.5273089   -0.2243675   -1.6122174
    343   -2.6137457   -0.1619834   -1.3797979
    344   -2.7176683   -0.2786019   -1.5199872
    345   -2.5721302   -0.2206575   -1.5511211
    346   -2.4699123   -0.1814329   -1.6674982
    347   -2.4219136   -0.1862545   -1.5201139
    348   -2.5296569   -0.1685074   -1.6273052
    349   -2.3904469   -0.0688542   -1.4758568
    350   -2.4613254   -0.1625146   -1.2876235
    351   -2.4710839   -0.1677390   -1.5501653
    352   -2.5020611   -0.1752790   -1.6375893
    353   -2.5438006   -0.1901749   -1.5845379
    354   -2.5853300   -0.1501858   -1.5622256
    355   -2.5571620   -0.1445123   -1.6882699
    356   -2.5770135   -0.1792424   -1.6976296
    357   -2.5843942   -0.1543372   -1.5985729
    358   -2.5255260   -0.1513842   -1.6177243
    359   -2.3782413   -0.0203364   -1.5403544
    360   -2.4679365   -0.1204425   -1.7484640
    361   -2.3891201   -0.0205261   -1.6890608
    362   -2.3874958   -0.1476588   -1.4696510
    363   -2.4606185   -0.1679268   -1.4379346
    364   -2.4105325   -0.0668049   -1.4550055
    365   -2.4304380   -0.1401215   -1.6101474
    366   -2.3306124   -0.0352092   -1.4952383
    367   -2.4640117   -0.0825291   -1.5595460
    368   -2.4907439   -0.1225138   -1.6457871
    369   -2.3256567   -0.2505474   -1.7275137
    370   -2.5681155   -0.1228317   -1.6146771
    371   -2.4210851   -0.1416907   -1.4908025
    372   -2.5333664   -0.1441069   -1.5500447
    373   -2.3698356   -0.1692462   -1.5307372
    374   -2.4837835   -0.2137280   -1.4663111
    375   -2.6500559   -0.1997412   -1.4948460
    376   -2.4310567   -0.5145838   -1.5341045
    377   -2.4567676   -0.1133623   -1.3363593
    378   -2.5726266   -0.1423990   -1.3782563
    379   -2.3556175   -0.0949633   -1.1365887
    380   -2.4780664   -0.0937780   -1.3962606
    381   -2.5880008   -0.1398189   -1.3941354
    382   -2.5513396   -0.2226539   -1.4170402
    383   -2.4667294   -0.1334182   -1.4733140
    384   -2.4922616   -0.0869209   -1.5435836
    385   -2.4301896   -0.1288922   -1.4821925
    386   -2.3792086   -0.1221796   -1.6747317
    387   -2.4476047   -0.1253544   -1.6566901
    388   -2.4950011   -0.1505901   -1.6171649
    389   -2.3716919   -0.2395605   -1.4834557
    390   -2.4695385   -0.1741424   -1.5511112
    391   -2.3980355   -0.0728327   -1.7390165
    392   -2.5231292   -0.1836688   -1.5603967
    393   -2.4248264   -0.2483543   -1.7709483
    394   -2.3706384   -0.1132010   -1.6742108
    395   -2.4432590   -0.1765385   -1.5185668
    396   -2.3416250   -0.0749248   -1.7539320
    397   -2.4953234   -0.1384352   -1.5971299
    398   -2.5383658   -0.1696571   -1.5382315
    399   -2.3826795   -0.0904855   -1.6650079
    400   -2.3872101   -0.1825292   -1.6211473
    401   -2.4257612   -0.1177500   -1.5981550
    402   -2.3034079   -0.0539474   -1.6045097
    403   -2.4125133   -0.0759251   -1.5931759
    404   -2.5140669   -0.1883570   -1.5154566
    405   -2.4246454   -0.1492915   -1.6953698
    406   -2.5210252   -0.1792513   -1.5183697
    407   -2.4171441   -0.1643949   -1.5858173
    408   -2.4232454   -0.1524358   -1.5110729
    409   -2.3652215   -0.0593448   -1.7015710
    410   -2.4136281   -0.1855348   -1.6441500
    411   -2.4902513   -0.1258644   -1.6626997
    412   -2.3724608   -0.0726152   -1.4873961
    413   -2.4571557   -0.1483583   -1.7198853
    414   -2.2632217   -0.0358394   -1.7077769
    415   -2.5301781   -0.1639413   -1.7505710
    416   -2.3183854   -0.0377622   -1.4557649
    417   -2.3943753   -0.0358148   -1.5605448
    418   -2.2906663    0.0015130   -1.5998456
    419   -2.2998550    0.0081440   -1.6341755
    420   -2.4893098   -0.0929451   -1.4690673
    421   -2.3825126   -0.0693861   -1.4734212
    422   -2.4100709   -0.0517602   -1.5745608
    423   -2.4805617   -0.0996022   -1.5324327
    424   -2.4412537   -0.0513474   -1.5496163
    425   -2.4126005   -0.0999920   -1.5432358
    426   -2.5266931   -0.1818648   -1.5116110
    427   -2.4390943   -0.2116211   -1.6594644
    428   -2.3348048   -0.0656857   -1.5904392
    429   -2.5496929   -0.1677345   -1.4996536
    430   -2.6698534   -0.1583732   -1.6355815
    431   -2.5114520   -0.1914247   -1.4727733
    432   -2.5119760   -0.1743696   -1.5329201
    433   -2.4372482   -0.0647430   -1.5926081
    434   -2.5271304   -0.1149278   -1.6261833
    435   -2.4586222   -0.0509585   -1.5870719
    436   -2.5831897   -0.2571047   -1.5904855
    437   -2.6699736   -0.1572148   -1.4128736
    438   -2.5217748   -0.1838534   -1.5468657
    439   -2.6561725   -0.2553553   -1.5519035
    440   -2.6638787   -0.1946864   -1.5399884
    441   -2.7031574   -0.2052296   -1.4545411
    442   -2.6655638   -0.2039081   -1.5840024
    443   -2.7849314   -0.2416228   -1.5668725
    444   -2.8770647   -0.2674018   -1.4409659
    445   -2.5479071   -0.4498065   -1.4990482
    446   -2.7893994   -0.3855359   -1.3243719
    447   -2.6088450   -0.1876253   -1.6580875
    448   -2.6521106   -0.1688791   -1.5333776
    449   -2.5667911   -0.1214866   -1.6916090
    450   -2.5661535   -0.1884999   -1.6337944
    451   -2.5293355   -0.0933251   -1.1644778
    452   -2.5100012   -0.2292338   -1.2371310
    453   -2.4946804   -0.1122885   -1.6434226
    454   -2.5315037   -0.1942163   -1.5398751
    455   -2.6484354   -0.2035946   -1.7269237
    456   -2.7864101   -0.3189362   -1.5488769
    457   -2.6243985   -0.2395584   -1.6829547
    458   -2.5100827   -0.1443163   -1.4307615
    459   -2.7325580   -0.4986283   -1.4341210
    460   -2.6830633   -0.2879722   -1.3437359
    461   -2.6485829   -0.2331744   -1.6142497
    462   -2.3822634   -0.1737675   -1.4368482
    463   -2.4307454   -0.0666624   -1.5671951
    464   -2.5784063   -0.1535931   -1.7681595
    465   -2.5388596   -0.1363381   -1.5056218
    466   -2.1822577    0.0491526   -1.2506438
    467   -2.3679063   -0.2581728   -1.3015059
    468   -2.3373985   -0.0647413   -1.4434744
    469   -2.3742142   -0.0346608   -1.4331421
    470   -2.4892209   -0.1804107   -1.3713839
    471   -2.3516240   -0.0298272   -1.5518961
    472   -2.5361822   -0.1151252   -1.5769762
    473   -2.4217799   -0.0979130   -1.3909069
    474   -2.5078707   -0.1668493   -1.3786502
    475   -2.4617083   -0.0654461   -1.4715705
    476   -2.2723634   -0.0839043   -1.1924312
    477   -2.4416437   -0.2956882   -1.4980570
    478   -2.5665867   -0.1115113   -1.2420268
    479   -2.5094838   -0.0764688   -1.2546885
    480   -2.3914852   -0.0176263   -1.1723706
    481   -2.4196868   -0.0584798   -1.3259379
    482   -2.3045685   -0.0661783   -1.3230211
    483   -2.3651528   -0.1055093   -1.1798555
    484   -2.5338647   -0.1230158   -1.4125088
    485   -2.4598646   -0.1726111   -1.5626802
    486   -2.4091539   -0.1093308   -1.3924410
    487   -2.2551122   -0.1879734   -1.4469590
    488   -2.1815467   -0.4217085   -1.2350421
    489   -2.5235341   -0.3880529   -1.3731197
    490   -2.3251143   -0.3795229   -1.3697730
    491   -2.3294828   -0.3664583   -1.3748900
    492   -2.3652442   -0.4088009   -1.6876612
    493   -2.5828536   -0.1737742   -1.3406074
    494   -2.6311977   -0.1416831   -1.5548681
    495   -2.5059330   -0.0699601   -1.5517583
    496   -2.4665806   -0.2913764   -1.1906238
    497   -2.4722514   -0.0566574   -1.5820663
    498   -2.3508317   -0.0391207   -1.6903042
    499   -2.2937191   -0.0770222   -1.2605090
    500   -2.2881882    0.0416544   -1.2792304
    501   -2.2702672   -0.0511920   -1.2821290
    502   -2.1968350    0.0399793   -1.3626776
    503   -2.3082390   -0.0201608   -1.3596034
    504   -2.1381958   -0.0040039   -0.7967257
    505   -2.2573090   -0.0224692   -1.0801328
    506   -2.3033030   -0.0580848   -1.2380898
    507   -2.3405674   -0.0329366   -1.3107903
    508   -2.4012082   -0.0712829   -1.4113607
    509   -2.6096640   -0.0775644   -1.5058510
    510   -2.4313254   -0.0642658   -1.3706647
    511   -2.4638155   -0.2324709   -1.5274318
    512   -2.3671227   -0.0890630   -1.3294474
    513   -2.4522619   -0.1118995   -1.4274498
    514   -2.4282982   -0.0911012   -1.4415585
    515   -2.5726960   -0.1825686   -1.5667622
    516   -2.4380589   -0.1538371   -1.8088353
    517   -2.5405214   -0.0795045   -1.3143140
    518   -2.3936555    0.0043828   -1.5612097
    519   -2.3923357   -0.0144564   -1.3653833
    520   -2.4837170   -0.0950244   -1.2618618
    521   -2.2661023   -0.0856427   -1.2478127
    522   -2.3961163   -0.0847144   -1.4741933
    523   -2.3913240   -0.0308295   -1.7230911
    524   -2.4872644   -0.1529684   -1.4850690
    525   -2.4019279    0.0022960   -1.4303675
    526   -2.2777722    0.0527189   -1.5746638
    527   -2.2748754   -0.0501774   -1.1891518
    528   -2.5022538   -0.0548732   -1.6372887
    529   -2.3499346   -0.0531285   -1.5355630
    530   -2.5018721   -0.1845185   -1.6101848
    531   -2.3687494    0.0189428   -1.6207106
    532   -2.3562944   -0.0809541   -1.7824605
    533   -2.3563747   -0.0733467   -1.6017547
    534   -2.3615572   -0.0990306   -1.5241641
    535   -2.3956366    0.0157594   -1.5462649
    536   -2.4865885   -0.0347174   -1.5790597
    537   -2.2902548   -0.0415963   -1.5939715
    538   -2.3970523   -0.0207059   -1.6489818
    539   -2.4905870   -0.1564903   -1.6313368
    540   -2.3763473   -0.0150194   -1.5023397
    541   -2.4233725   -0.0773043   -1.4430263
    542   -2.4212382    0.0222897   -1.5702455
    543   -2.5274241   -0.0484627   -1.5083531
    544   -2.4963143   -0.0412552   -1.6127584
    545   -2.5944874   -0.1866207   -1.7437487
    546   -2.4314394   -0.0313082   -1.2942953
    547   -2.4593837   -0.1669611   -1.5440214
    548   -2.5101819   -0.2195313   -1.7389587
    549   -2.3368812   -0.0899359   -1.0560582
    550   -2.3818889    0.0347850   -1.2481036
    551   -2.4452615   -0.1327181   -1.4044459
    552   -2.4398823   -0.1230451   -1.3326341
    553   -2.4151273   -0.0257171   -1.3116187
    554   -2.5416369   -0.1722202   -1.6061649
    555   -2.4951379   -0.1092225   -1.4223437
    556   -2.4637537   -0.0346729   -1.4208726
    557   -2.6428978   -0.1787940   -1.3607990
    558   -2.6540616   -0.1946805   -1.4539565
    559   -2.5531178   -0.0875004   -1.3571610
    560   -2.3986809   -0.1141589   -1.2929457
    561   -2.5470841   -0.1463204   -1.3870776
    562   -2.3974493   -0.1677302   -1.4012884
    563   -2.4928334   -0.1345848   -1.4229105
    564   -2.4030738   -0.0456926   -1.4432309
    565   -2.4023776   -0.0850204   -1.3529663
    566   -2.3657527   -0.0616676   -1.3514956
    567   -2.2931020    0.0453561   -1.3244463
    568   -2.2538693   -0.0714832   -1.3977660
    569   -2.3850148    0.0043115   -1.3703268
    570   -2.4120469   -0.0595718   -1.4440875
    571   -2.4981349   -0.2284292   -1.4149799
    572   -2.4376366   -0.4123193   -1.7125198
    573   -2.4119275   -0.5868700   -1.6164347
    574   -2.5675809   -0.2748310   -1.4804128
    575   -2.5979562   -0.1064252   -1.3981419
    576   -2.5440080   -0.0864187   -1.4568053
    577   -2.7402697   -0.1454810   -1.6232146
    578   -2.6262155   -0.1848911   -1.6967829
    579   -2.4443378   -0.0935296   -1.6043947
    580   -2.4419417   -0.1665858   -1.5708356
    581   -2.3342175    0.0420849   -1.4663717
    582   -2.4277103   -0.0572689   -1.6133895
    583   -2.3896763   -0.0190171   -1.6028702
    584   -2.5270016   -0.0714925   -1.3794122
