2020-09-13 10:31:29 upgrade dpkg:arm64 1.19.7ubuntu3 1.19.7ubuntu3
2020-09-13 10:31:29 status half-configured dpkg:arm64 1.19.7ubuntu3
2020-09-13 10:31:29 status unpacked dpkg:arm64 1.19.7ubuntu3
2020-09-13 10:31:29 status half-installed dpkg:arm64 1.19.7ubuntu3
2020-09-13 10:31:29 status unpacked dpkg:arm64 1.19.7ubuntu3
2020-09-13 10:31:30 install e2fsprogs:arm64 <none> 1.45.5-2ubuntu1
2020-09-13 10:31:30 status half-installed e2fsprogs:arm64 1.45.5-2ubuntu1
2020-09-13 10:31:30 status unpacked e2fsprogs:arm64 1.45.5-2ubuntu1
2020-09-13 10:31:30 install fdisk:arm64 <none> 2.34-0.1ubuntu9
2020-09-13 10:31:30 status half-installed fdisk:arm64 2.34-0.1ubuntu9
2020-09-13 10:31:30 status unpacked fdisk:arm64 2.34-0.1ubuntu9
2020-09-13 10:31:30 install findutils:arm64 <none> 4.7.0-1ubuntu1
2020-09-13 10:31:30 status half-installed findutils:arm64 4.7.0-1ubuntu1
2020-09-13 10:31:30 status unpacked findutils:arm64 4.7.0-1ubuntu1
2020-09-13 10:31:31 install gcc-10-base:arm64 <none> 10-20200411-0ubuntu1
2020-09-13 10:31:31 status half-installed gcc-10-base:arm64 10-20200411-0ubuntu1
2020-09-13 10:31:31 status unpacked gcc-10-base:arm64 10-20200411-0ubuntu1
2020-09-13 10:31:31 install grep:arm64 <none> 3.4-1
2020-09-13 10:31:31 status half-installed grep:arm64 3.4-1
2020-09-13 10:31:31 status unpacked grep:arm64 3.4-1
2020-09-13 10:31:31 install gzip:arm64 <none> 1.10-0ubuntu4
2020-09-13 10:31:31 status half-installed gzip:arm64 1.10-0ubuntu4
2020-09-13 10:31:32 status unpacked gzip:arm64 1.10-0ubuntu4
2020-09-13 10:31:33 install hostname:arm64 <none> 3.23
2020-09-13 10:31:33 status half-installed hostname:arm64 3.23
2020-09-13 10:31:33 status unpacked hostname:arm64 3.23
2020-09-13 10:31:33 install init-system-helpers:all <none> 1.57
2020-09-13 10:31:33 status half-installed init-system-helpers:all 1.57
2020-09-13 10:31:33 status unpacked init-system-helpers:all 1.57
2020-09-13 10:31:33 install libacl1:arm64 <none> 2.2.53-6
2020-09-13 10:31:33 status half-installed libacl1:arm64 2.2.53-6
2020-09-13 10:31:34 status unpacked libacl1:arm64 2.2.53-6
2020-09-13 10:31:34 install libattr1:arm64 <none> 1:2.4.48-5
2020-09-13 10:31:34 status half-installed libattr1:arm64 1:2.4.48-5
2020-09-13 10:31:34 status unpacked libattr1:arm64 1:2.4.48-5
2020-09-13 10:31:34 install libaudit-common:all <none> 1:2.8.5-2ubuntu6
2020-09-13 10:31:34 status half-installed libaudit-common:all 1:2.8.5-2ubuntu6
2020-09-13 10:31:34 status unpacked libaudit-common:all 1:2.8.5-2ubuntu6
2020-09-13 10:31:34 install libaudit1:arm64 <none> 1:2.8.5-2ubuntu6
2020-09-13 10:31:34 status half-installed libaudit1:arm64 1:2.8.5-2ubuntu6
2020-09-13 10:31:34 status unpacked libaudit1:arm64 1:2.8.5-2ubuntu6
2020-09-13 10:31:35 install libblkid1:arm64 <none> 2.34-0.1ubuntu9
2020-09-13 10:31:35 status half-installed libblkid1:arm64 2.34-0.1ubuntu9
2020-09-13 10:31:35 status unpacked libblkid1:arm64 2.34-0.1ubuntu9
2020-09-13 10:31:35 install libbz2-1.0:arm64 <none> 1.0.8-2
2020-09-13 10:31:35 status half-installed libbz2-1.0:arm64 1.0.8-2
2020-09-13 10:31:35 status unpacked libbz2-1.0:arm64 1.0.8-2
2020-09-13 10:31:35 install libc-bin:arm64 <none> 2.31-0ubuntu9
2020-09-13 10:31:35 status half-installed libc-bin:arm64 2.31-0ubuntu9
2020-09-13 10:31:36 status unpacked libc-bin:arm64 2.31-0ubuntu9
2020-09-13 10:31:36 upgrade libc6:arm64 2.31-0ubuntu9 2.31-0ubuntu9
2020-09-13 10:31:36 status half-configured libc6:arm64 2.31-0ubuntu9
2020-09-13 10:31:36 status unpacked libc6:arm64 2.31-0ubuntu9
2020-09-13 10:31:36 status half-installed libc6:arm64 2.31-0ubuntu9
2020-09-13 10:31:40 status unpacked libc6:arm64 2.31-0ubuntu9
2020-09-13 10:31:40 install libcap-ng0:arm64 <none> 0.7.9-2.1build1
2020-09-13 10:31:40 status half-installed libcap-ng0:arm64 0.7.9-2.1build1
2020-09-13 10:31:40 status unpacked libcap-ng0:arm64 0.7.9-2.1build1
2020-09-13 10:31:41 install libcom-err2:arm64 <none> 1.45.5-2ubuntu1
2020-09-13 10:31:41 status half-installed libcom-err2:arm64 1.45.5-2ubuntu1
2020-09-13 10:31:41 status unpacked libcom-err2:arm64 1.45.5-2ubuntu1
2020-09-13 10:31:41 install libcrypt1:arm64 <none> 1:4.4.10-10ubuntu4
2020-09-13 10:31:41 status half-installed libcrypt1:arm64 1:4.4.10-10ubuntu4
2020-09-13 10:31:41 status unpacked libcrypt1:arm64 1:4.4.10-10ubuntu4
2020-09-13 10:31:41 install libdb5.3:arm64 <none> 5.3.28+dfsg1-0.6ubuntu2
2020-09-13 10:31:41 status half-installed libdb5.3:arm64 5.3.28+dfsg1-0.6ubuntu2
2020-09-13 10:31:41 status unpacked libdb5.3:arm64 5.3.28+dfsg1-0.6ubuntu2
2020-09-13 10:31:43 install libdebconfclient0:arm64 <none> 0.251ubuntu1
2020-09-13 10:31:43 status half-installed libdebconfclient0:arm64 0.251ubuntu1
2020-09-13 10:31:43 status unpacked libdebconfclient0:arm64 0.251ubuntu1
2020-09-13 10:31:43 install libext2fs2:arm64 <none> 1.45.5-2ubuntu1
2020-09-13 10:31:43 status half-installed libext2fs2:arm64 1.45.5-2ubuntu1
2020-09-13 10:31:43 status unpacked libext2fs2:arm64 1.45.5-2ubuntu1
2020-09-13 10:31:44 install libfdisk1:arm64 <none> 2.34-0.1ubuntu9
2020-09-13 10:31:44 status half-installed libfdisk1:arm64 2.34-0.1ubuntu9
2020-09-13 10:31:44 status unpacked libfdisk1:arm64 2.34-0.1ubuntu9
2020-09-13 10:31:44 install libgcc-s1:arm64 <none> 10-20200411-0ubuntu1
2020-09-13 10:31:44 status half-installed libgcc-s1:arm64 10-20200411-0ubuntu1
2020-09-13 10:31:44 status unpacked libgcc-s1:arm64 10-20200411-0ubuntu1
2020-09-13 10:31:44 install libgcrypt20:arm64 <none> 1.8.5-5ubuntu1
2020-09-13 10:31:44 status half-installed libgcrypt20:arm64 1.8.5-5ubuntu1
2020-09-13 10:31:45 status unpacked libgcrypt20:arm64 1.8.5-5ubuntu1
2020-09-13 10:31:45 install libgpg-error0:arm64 <none> 1.37-1
2020-09-13 10:31:45 status half-installed libgpg-error0:arm64 1.37-1
2020-09-13 10:31:45 status unpacked libgpg-error0:arm64 1.37-1
2020-09-13 10:31:45 install liblz4-1:arm64 <none> 1.9.2-2
2020-09-13 10:31:45 status half-installed liblz4-1:arm64 1.9.2-2
2020-09-13 10:31:45 status unpacked liblz4-1:arm64 1.9.2-2
2020-09-13 10:31:45 install liblzma5:arm64 <none> 5.2.4-1
2020-09-13 10:31:45 status half-installed liblzma5:arm64 5.2.4-1
2020-09-13 10:31:46 status unpacked liblzma5:arm64 5.2.4-1
2020-09-13 10:31:46 install libmount1:arm64 <none> 2.34-0.1ubuntu9
2020-09-13 10:31:46 status half-installed libmount1:arm64 2.34-0.1ubuntu9
2020-09-13 10:31:46 status unpacked libmount1:arm64 2.34-0.1ubuntu9
2020-09-13 10:31:46 install libncurses6:arm64 <none> 6.2-0ubuntu2
2020-09-13 10:31:46 status half-installed libncurses6:arm64 6.2-0ubuntu2
2020-09-13 10:31:46 status unpacked libncurses6:arm64 6.2-0ubuntu2
2020-09-13 10:31:46 install libncursesw6:arm64 <none> 6.2-0ubuntu2
2020-09-13 10:31:46 status half-installed libncursesw6:arm64 6.2-0ubuntu2
2020-09-13 10:31:47 status unpacked libncursesw6:arm64 6.2-0ubuntu2
2020-09-13 10:31:47 install libpam-modules:arm64 <none> 1.3.1-5ubuntu4
2020-09-13 10:31:47 status half-installed libpam-modules:arm64 1.3.1-5ubuntu4
2020-09-13 10:31:48 status unpacked libpam-modules:arm64 1.3.1-5ubuntu4
2020-09-13 10:31:48 install libpam-modules-bin:arm64 <none> 1.3.1-5ubuntu4
2020-09-13 10:31:48 status half-installed libpam-modules-bin:arm64 1.3.1-5ubuntu4
2020-09-13 10:31:48 status unpacked libpam-modules-bin:arm64 1.3.1-5ubuntu4
2020-09-13 10:31:48 install libpam-runtime:all <none> 1.3.1-5ubuntu4
2020-09-13 10:31:48 status half-installed libpam-runtime:all 1.3.1-5ubuntu4
2020-09-13 10:31:49 status unpacked libpam-runtime:all 1.3.1-5ubuntu4
2020-09-13 10:31:49 install libpam0g:arm64 <none> 1.3.1-5ubuntu4
2020-09-13 10:31:49 status half-installed libpam0g:arm64 1.3.1-5ubuntu4
2020-09-13 10:31:49 status unpacked libpam0g:arm64 1.3.1-5ubuntu4
2020-09-13 10:31:49 install libpcre2-8-0:arm64 <none> 10.34-7
2020-09-13 10:31:49 status half-installed libpcre2-8-0:arm64 10.34-7
2020-09-13 10:31:49 status unpacked libpcre2-8-0:arm64 10.34-7
2020-09-13 10:31:49 install libpcre3:arm64 <none> 2:8.39-12build1
2020-09-13 10:31:49 status half-installed libpcre3:arm64 2:8.39-12build1
2020-09-13 10:31:50 status unpacked libpcre3:arm64 2:8.39-12build1
2020-09-13 10:31:50 install libprocps8:arm64 <none> 2:3.3.16-1ubuntu2
2020-09-13 10:31:50 status half-installed libprocps8:arm64 2:3.3.16-1ubuntu2
2020-09-13 10:31:50 status unpacked libprocps8:arm64 2:3.3.16-1ubuntu2
2020-09-13 10:31:50 install libselinux1:arm64 <none> 3.0-1build2
2020-09-13 10:31:50 status half-installed libselinux1:arm64 3.0-1build2
2020-09-13 10:31:50 status unpacked libselinux1:arm64 3.0-1build2
2020-09-13 10:31:50 install libsemanage-common:all <none> 3.0-1build2
2020-09-13 10:31:50 status half-installed libsemanage-common:all 3.0-1build2
2020-09-13 10:31:50 status unpacked libsemanage-common:all 3.0-1build2
2020-09-13 10:31:51 install libsemanage1:arm64 <none> 3.0-1build2
2020-09-13 10:31:51 status half-installed libsemanage1:arm64 3.0-1build2
2020-09-13 10:31:51 status unpacked libsemanage1:arm64 3.0-1build2
2020-09-13 10:31:51 install libsepol1:arm64 <none> 3.0-1
2020-09-13 10:31:51 status half-installed libsepol1:arm64 3.0-1
2020-09-13 10:31:51 status unpacked libsepol1:arm64 3.0-1
2020-09-13 10:31:51 install libsmartcols1:arm64 <none> 2.34-0.1ubuntu9
2020-09-13 10:31:51 status half-installed libsmartcols1:arm64 2.34-0.1ubuntu9
2020-09-13 10:31:51 status unpacked libsmartcols1:arm64 2.34-0.1ubuntu9
2020-09-13 10:31:52 install libss2:arm64 <none> 1.45.5-2ubuntu1
2020-09-13 10:31:52 status half-installed libss2:arm64 1.45.5-2ubuntu1
2020-09-13 10:31:52 status unpacked libss2:arm64 1.45.5-2ubuntu1
2020-09-13 10:31:52 install libsystemd0:arm64 <none> 245.4-4ubuntu3
2020-09-13 10:31:52 status half-installed libsystemd0:arm64 245.4-4ubuntu3
2020-09-13 10:31:52 status unpacked libsystemd0:arm64 245.4-4ubuntu3
2020-09-13 10:31:52 install libtinfo6:arm64 <none> 6.2-0ubuntu2
2020-09-13 10:31:52 status half-installed libtinfo6:arm64 6.2-0ubuntu2
2020-09-13 10:31:52 status unpacked libtinfo6:arm64 6.2-0ubuntu2
2020-09-13 10:31:53 install libudev1:arm64 <none> 245.4-4ubuntu3
2020-09-13 10:31:53 status half-installed libudev1:arm64 245.4-4ubuntu3
2020-09-13 10:31:53 status unpacked libudev1:arm64 245.4-4ubuntu3
2020-09-13 10:31:53 install libuuid1:arm64 <none> 2.34-0.1ubuntu9
2020-09-13 10:31:53 status half-installed libuuid1:arm64 2.34-0.1ubuntu9
2020-09-13 10:31:53 status unpacked libuuid1:arm64 2.34-0.1ubuntu9
2020-09-13 10:31:53 install libzstd1:arm64 <none> 1.4.4+dfsg-3
2020-09-13 10:31:53 status half-installed libzstd1:arm64 1.4.4+dfsg-3
2020-09-13 10:31:53 status unpacked libzstd1:arm64 1.4.4+dfsg-3
2020-09-13 10:31:54 install login:arm64 <none> 1:4.8.1-1ubuntu5
2020-09-13 10:31:54 status half-installed login:arm64 1:4.8.1-1ubuntu5
2020-09-13 10:31:54 status unpacked login:arm64 1:4.8.1-1ubuntu5
2020-09-13 10:31:54 install logsave:arm64 <none> 1.45.5-2ubuntu1
2020-09-13 10:31:54 status half-installed logsave:arm64 1.45.5-2ubuntu1
2020-09-13 10:31:55 status unpacked logsave:arm64 1.45.5-2ubuntu1
2020-09-13 10:31:55 install lsb-base:all <none> 11.1.0ubuntu2
2020-09-13 10:31:55 status half-installed lsb-base:all 11.1.0ubuntu2
2020-09-13 10:31:55 status unpacked lsb-base:all 11.1.0ubuntu2
2020-09-13 10:31:56 upgrade mawk:arm64 1.3.4.20200120-2 1.3.4.20200120-2
2020-09-13 10:31:56 status half-configured mawk:arm64 1.3.4.20200120-2
2020-09-13 10:31:56 status unpacked mawk:arm64 1.3.4.20200120-2
2020-09-13 10:31:56 status half-installed mawk:arm64 1.3.4.20200120-2
2020-09-13 10:31:56 status unpacked mawk:arm64 1.3.4.20200120-2
2020-09-13 10:31:56 install mount:arm64 <none> 2.34-0.1ubuntu9
2020-09-13 10:31:56 status half-installed mount:arm64 2.34-0.1ubuntu9
2020-09-13 10:31:56 status unpacked mount:arm64 2.34-0.1ubuntu9
2020-09-13 10:31:56 install ncurses-base:all <none> 6.2-0ubuntu2
2020-09-13 10:31:56 status half-installed ncurses-base:all 6.2-0ubuntu2
2020-09-13 10:31:56 status unpacked ncurses-base:all 6.2-0ubuntu2
2020-09-13 10:31:57 install ncurses-bin:arm64 <none> 6.2-0ubuntu2
2020-09-13 10:31:57 status half-installed ncurses-bin:arm64 6.2-0ubuntu2
2020-09-13 10:31:57 status unpacked ncurses-bin:arm64 6.2-0ubuntu2
2020-09-13 10:31:57 install passwd:arm64 <none> 1:4.8.1-1ubuntu5
2020-09-13 10:31:57 status half-installed passwd:arm64 1:4.8.1-1ubuntu5
2020-09-13 10:31:58 status unpacked passwd:arm64 1:4.8.1-1ubuntu5
2020-09-13 10:31:58 upgrade perl-base:arm64 5.30.0-9build1 5.30.0-9build1
2020-09-13 10:31:58 status half-configured perl-base:arm64 5.30.0-9build1
2020-09-13 10:31:58 status unpacked perl-base:arm64 5.30.0-9build1
2020-09-13 10:31:58 status half-installed perl-base:arm64 5.30.0-9build1
2020-09-13 10:31:59 status unpacked perl-base:arm64 5.30.0-9build1
2020-09-13 10:32:00 install procps:arm64 <none> 2:3.3.16-1ubuntu2
2020-09-13 10:32:00 status half-installed procps:arm64 2:3.3.16-1ubuntu2
2020-09-13 10:32:00 status unpacked procps:arm64 2:3.3.16-1ubuntu2
2020-09-13 10:32:00 install sed:arm64 <none> 4.7-1
2020-09-13 10:32:00 status half-installed sed:arm64 4.7-1
2020-09-13 10:32:00 status unpacked sed:arm64 4.7-1
2020-09-13 10:32:01 install sensible-utils:all <none> 0.0.12+nmu1
2020-09-13 10:32:01 status half-installed sensible-utils:all 0.0.12+nmu1
2020-09-13 10:32:01 status unpacked sensible-utils:all 0.0.12+nmu1
2020-09-13 10:32:01 install sysvinit-utils:arm64 <none> 2.96-2.1ubuntu1
2020-09-13 10:32:01 status half-installed sysvinit-utils:arm64 2.96-2.1ubuntu1
2020-09-13 10:32:01 status unpacked sysvinit-utils:arm64 2.96-2.1ubuntu1
2020-09-13 10:32:01 install tar:arm64 <none> 1.30+dfsg-7
2020-09-13 10:32:01 status half-installed tar:arm64 1.30+dfsg-7
2020-09-13 10:32:01 status unpacked tar:arm64 1.30+dfsg-7
2020-09-13 10:32:02 install util-linux:arm64 <none> 2.34-0.1ubuntu9
2020-09-13 10:32:02 status half-installed util-linux:arm64 2.34-0.1ubuntu9
2020-09-13 10:32:02 status unpacked util-linux:arm64 2.34-0.1ubuntu9
2020-09-13 10:32:03 install zlib1g:arm64 <none> 1:1.2.11.dfsg-2ubuntu1
2020-09-13 10:32:03 status half-installed zlib1g:arm64 1:1.2.11.dfsg-2ubuntu1
2020-09-13 10:32:03 status unpacked zlib1g:arm64 1:1.2.11.dfsg-2ubuntu1
2020-09-13 10:32:03 startup packages configure
2020-09-13 10:32:03 configure lsb-base:all 11.1.0ubuntu2 <none>
2020-09-13 10:32:03 status unpacked lsb-base:all 11.1.0ubuntu2
2020-09-13 10:32:03 status half-configured lsb-base:all 11.1.0ubuntu2
2020-09-13 10:32:03 status installed lsb-base:all 11.1.0ubuntu2
2020-09-13 10:32:03 configure libaudit-common:all 1:2.8.5-2ubuntu6 <none>
2020-09-13 10:32:03 status unpacked libaudit-common:all 1:2.8.5-2ubuntu6
2020-09-13 10:32:03 status half-configured libaudit-common:all 1:2.8.5-2ubuntu6
2020-09-13 10:32:03 status installed libaudit-common:all 1:2.8.5-2ubuntu6
2020-09-13 10:32:03 configure libsemanage-common:all 3.0-1build2 <none>
2020-09-13 10:32:03 status unpacked libsemanage-common:all 3.0-1build2
2020-09-13 10:32:03 status half-configured libsemanage-common:all 3.0-1build2
2020-09-13 10:32:03 status installed libsemanage-common:all 3.0-1build2
2020-09-13 10:32:03 configure gcc-10-base:arm64 10-20200411-0ubuntu1 <none>
2020-09-13 10:32:03 status unpacked gcc-10-base:arm64 10-20200411-0ubuntu1
2020-09-13 10:32:03 status half-configured gcc-10-base:arm64 10-20200411-0ubuntu1
2020-09-13 10:32:03 status installed gcc-10-base:arm64 10-20200411-0ubuntu1
2020-09-13 10:32:03 configure ncurses-base:all 6.2-0ubuntu2 <none>
2020-09-13 10:32:03 status unpacked ncurses-base:all 6.2-0ubuntu2
2020-09-13 10:32:03 status half-configured ncurses-base:all 6.2-0ubuntu2
2020-09-13 10:32:03 status installed ncurses-base:all 6.2-0ubuntu2
2020-09-13 10:32:03 configure sensible-utils:all 0.0.12+nmu1 <none>
2020-09-13 10:32:03 status unpacked sensible-utils:all 0.0.12+nmu1
2020-09-13 10:32:03 status half-configured sensible-utils:all 0.0.12+nmu1
2020-09-13 10:32:03 status installed sensible-utils:all 0.0.12+nmu1
2020-09-13 10:32:03 configure libcrypt1:arm64 1:4.4.10-10ubuntu4 <none>
2020-09-13 10:32:03 status unpacked libcrypt1:arm64 1:4.4.10-10ubuntu4
2020-09-13 10:32:03 status half-configured libcrypt1:arm64 1:4.4.10-10ubuntu4
2020-09-13 10:32:03 status installed libcrypt1:arm64 1:4.4.10-10ubuntu4
2020-09-13 10:32:03 configure libgcc-s1:arm64 10-20200411-0ubuntu1 <none>
2020-09-13 10:32:03 status unpacked libgcc-s1:arm64 10-20200411-0ubuntu1
2020-09-13 10:32:03 status half-configured libgcc-s1:arm64 10-20200411-0ubuntu1
2020-09-13 10:32:03 status installed libgcc-s1:arm64 10-20200411-0ubuntu1
2020-09-13 10:32:03 configure libc6:arm64 2.31-0ubuntu9 <none>
2020-09-13 10:32:03 status unpacked libc6:arm64 2.31-0ubuntu9
2020-09-13 10:32:03 status half-configured libc6:arm64 2.31-0ubuntu9
2020-09-13 10:32:05 status installed libc6:arm64 2.31-0ubuntu9
2020-09-13 10:32:05 configure libudev1:arm64 245.4-4ubuntu3 <none>
2020-09-13 10:32:05 status unpacked libudev1:arm64 245.4-4ubuntu3
2020-09-13 10:32:05 status half-configured libudev1:arm64 245.4-4ubuntu3
2020-09-13 10:32:05 status installed libudev1:arm64 245.4-4ubuntu3
2020-09-13 10:32:05 configure libsepol1:arm64 3.0-1 <none>
2020-09-13 10:32:05 status unpacked libsepol1:arm64 3.0-1
2020-09-13 10:32:05 status half-configured libsepol1:arm64 3.0-1
2020-09-13 10:32:05 status installed libsepol1:arm64 3.0-1
2020-09-13 10:32:05 configure libattr1:arm64 1:2.4.48-5 <none>
2020-09-13 10:32:05 status unpacked libattr1:arm64 1:2.4.48-5
2020-09-13 10:32:05 status half-configured libattr1:arm64 1:2.4.48-5
2020-09-13 10:32:05 status installed libattr1:arm64 1:2.4.48-5
2020-09-13 10:32:05 configure debianutils:arm64 4.9.1 <none>
2020-09-13 10:32:05 status unpacked debianutils:arm64 4.9.1
2020-09-13 10:32:05 status half-configured debianutils:arm64 4.9.1
2020-09-13 10:32:05 status installed debianutils:arm64 4.9.1
2020-09-13 10:32:05 configure mawk:arm64 1.3.4.20200120-2 <none>
2020-09-13 10:32:05 status unpacked mawk:arm64 1.3.4.20200120-2
2020-09-13 10:32:05 status half-configured mawk:arm64 1.3.4.20200120-2
2020-09-13 10:32:06 status installed mawk:arm64 1.3.4.20200120-2
2020-09-13 10:32:06 configure libdebconfclient0:arm64 0.251ubuntu1 <none>
2020-09-13 10:32:06 status unpacked libdebconfclient0:arm64 0.251ubuntu1
2020-09-13 10:32:06 status half-configured libdebconfclient0:arm64 0.251ubuntu1
2020-09-13 10:32:06 status installed libdebconfclient0:arm64 0.251ubuntu1
2020-09-13 10:32:06 configure base-files:arm64 11ubuntu5 <none>
2020-09-13 10:32:06 status unpacked base-files:arm64 11ubuntu5
2020-09-13 10:32:06 status half-configured base-files:arm64 11ubuntu5
2020-09-13 10:32:08 status installed base-files:arm64 11ubuntu5
2020-09-13 10:32:08 configure libbz2-1.0:arm64 1.0.8-2 <none>
2020-09-13 10:32:08 status unpacked libbz2-1.0:arm64 1.0.8-2
2020-09-13 10:32:08 status half-configured libbz2-1.0:arm64 1.0.8-2
2020-09-13 10:32:08 status installed libbz2-1.0:arm64 1.0.8-2
2020-09-13 10:32:08 configure base-passwd:arm64 3.5.47 <none>
2020-09-13 10:32:08 status unpacked base-passwd:arm64 3.5.47
2020-09-13 10:32:08 status half-configured base-passwd:arm64 3.5.47
2020-09-13 10:32:09 status installed base-passwd:arm64 3.5.47
2020-09-13 10:32:09 configure libdb5.3:arm64 5.3.28+dfsg1-0.6ubuntu2 <none>
2020-09-13 10:32:09 status unpacked libdb5.3:arm64 5.3.28+dfsg1-0.6ubuntu2
2020-09-13 10:32:09 status half-configured libdb5.3:arm64 5.3.28+dfsg1-0.6ubuntu2
2020-09-13 10:32:09 status installed libdb5.3:arm64 5.3.28+dfsg1-0.6ubuntu2
2020-09-13 10:32:09 configure libblkid1:arm64 2.34-0.1ubuntu9 <none>
